delta,omega,lambda,pathogen,proba_trans_before_mut,sensitivity,specificity,ppv,f1_score,fdr,R
0,0.53,0.18266499994017857,Influenza A (H3N2),0.8226203378987185,0.46934150149822196,0.9551020506568654,0.09414898744656068,0.15683681623608062,0.9058510125534394,1.5
0,0.54,0.1768153582457923,Influenza A (H3N2),0.8226203378987185,0.45861097071512275,0.9552898342466595,0.09857944468028926,0.16227707285776638,0.9014205553197108,1.5
0,0.55,0.17110244043428807,Influenza A (H3N2),0.8226203378987185,0.4476973304120342,0.9554864784256858,0.10324078622591669,0.1677888059916403,0.8967592137740833,1.5
0,0.56,0.16552065071011157,Influenza A (H3N2),0.8226203378987185,0.4366053015932257,0.9556924888871126,0.10814866317393747,0.1733563507780729,0.8918513368260625,1.5
0,0.5700000000000001,0.16006471706779526,Influenza A (H3N2),0.8226203378987185,0.4253408865818102,0.9559084000073051,0.11331997548513588,0.1789609093013568,0.8866800245148642,1.5
0,0.58,0.15472966726304535,Influenza A (H3N2),0.8226203378987185,0.41391148774052816,0.9561347757546933,0.11877298099607253,0.18458019391502478,0.8812270190039275,1.5
0,0.59,0.14951080694649097,Influenza A (H3N2),0.8226203378987185,0.4023260246320988,0.9563722104311387,0.12452741363743576,0.19018806995366103,0.8754725863625642,1.5
0,0.6,0.14440369973244888,Influenza A (H3N2),0.8226203378987185,0.39059504651854077,0.9566213291912372,0.13060461138336,0.19575421236527787,0.86939538861664,1.5
0,0.61,0.13940414900236886,Influenza A (H3N2),0.8226203378987185,0.3787308365237155,0.9568827882749198,0.13702765438618106,0.20124379564165937,0.862972345613819,1.5
0,0.62,0.13450818126629016,Influenza A (H3N2),0.8226203378987185,0.3667475032164679,0.9571572748775508,0.14382151364900975,0.2066172419290566,0.8561784863509903,1.5
0,0.63,0.1297120309261595,Influenza A (H3N2),0.8226203378987185,0.35466105484789107,0.9574455065695363,0.15101321043553692,0.21183005814628436,0.848986789564463,1.5
0,0.64,0.12501212630272315,Influenza A (H3N2),0.8226203378987185,0.3424894510389583,0.9577482301644458,0.1586319863965957,0.21683279891683568,0.8413680136034043,1.5
0,0.65,0.12040507680327484,Influenza A (H3N2),0.8226203378987185,0.33025262641527875,0.9580662199211156,0.16670948408577083,0.22157119749895163,0.8332905159142292,1.5
0,0.66,0.1158876611211453,Influenza A (H3N2),0.8226203378987185,0.31797248058160793,0.9584002749516237,0.1752799371156234,0.2259865107647737,0.8247200628843766,1.5
0,0.67,0.11145681636974225,Influenza A (H3N2),0.8226203378987185,0.3056728289804529,0.9587512156940521,0.18438036863856797,0.23001612544940692,0.815619631361432,1.5
0,0.6799999999999999,0.10710962806440108,Influenza A (H3N2),0.8226203378987185,0.29337930964520365,0.9591198792975254,0.19405079607981765,0.23359446994074612,0.8059492039201823,1.5
0,0.69,0.10284332087450637,Influenza A (H3N2),0.8226203378987185,0.2811192416896766,0.9595071137582895,0.20433443905014861,0.23665426727971997,0.7956655609498514,1.5
0,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.2689214326076928,0.9599137706410908,0.215277926055375,0.2391281493782787,0.784722073944625,1.5
0,0.71,0.09454289364513643,Influenza A (H3N2),0.8226203378987185,0.2568159331000337,0.9603406962216657,0.22693149391072182,0.2409506287965057,0.7730685060892781,1.5
0,0.72,0.09050384492809577,Influenza A (H3N2),0.8226203378987185,0.2448337401813207,0.9607887208958665,0.23934917155219793,0.2420603927165339,0.7606508284478021,1.5
0,0.73,0.08653580585182973,Influenza A (H3N2),0.8226203378987185,0.23300645168744608,0.9612586467212881,0.2525889370750447,0.24240284535381465,0.7474110629249553,1.5
0,0.74,0.08263658061504456,Influenza A (H3N2),0.8226203378987185,0.22136587790442716,0.9617512329907596,0.2667128331462359,0.2419327830574646,0.7332871668537642,1.5
0,0.75,0.07880406982780357,Influenza A (H3N2),0.8226203378987185,0.20994361873003056,0.9622671797863414,0.28178702121286053,0.24061704575274998,0.7182129787871394,1.5
0,0.76,0.07503626505959801,Influenza A (H3N2),0.8226203378987185,0.19877061738351312,0.9628071095298337,0.29788174888215885,0.2384369557233291,0.7021182511178412,1.5
0,0.77,0.07133124376284046,Influenza A (H3N2),0.8226203378987185,0.18787670399743694,0.9633715466330185,0.31507119713071324,0.23539033728410955,0.6849288028692868,1.5
0,0.78,0.06768716454142513,Influenza A (H3N2),0.8226203378987185,0.177290144256398,0.9639608954586296,0.3334331641673699,0.23149291524423876,0.6665668358326301,1.5
0,0.79,0.06410226273680944,Influenza A (H3N2),0.8226203378987185,0.1670372094079982,0.9645754169306148,0.35304853027011895,0.2267789204080619,0.646951469729881,1.5
0,0.8,0.06057484630658951,Influenza A (H3N2),0.8226203378987185,0.15714178432417802,0.9652152042767467,0.3740004320414754,0.22130078693858235,0.6259995679585246,1.5
0,0.81,0.05710329197279877,Influenza A (H3N2),0.8226203378987185,0.14762502976838857,0.9658801585426867,0.3963730544006125,0.21512790452070454,0.6036269455993875,1.5
0,0.8200000000000001,0.05368604161919024,Influenza A (H3N2),0.8226203378987185,0.13850511364865292,0.9665699646758654,0.42024992314961956,0.20834447846844242,0.5797500768503805,1.5
0,0.8300000000000001,0.05032159891858897,Influenza A (H3N2),0.8226203378987185,0.12979702393446535,0.9672840691286209,0.44571154873135815,0.20104664050641083,0.5542884512686419,1.5
0,0.8400000000000001,0.04700852617304747,Influenza A (H3N2),0.8226203378987185,0.12151247332288992,0.9680216600586715,0.4728322311021058,0.19333902848039183,0.5271677688978942,1.5
0,0.8500000000000001,0.04374544135101994,Influenza A (H3N2),0.8226203378987185,0.11365990300267029,0.9687816512948161,0.5016757843004546,0.18533110352265,0.49832421569954544,1.5
0,0.86,0.040531015307114594,Influenza A (H3N2),0.8226203378987185,0.10624459044298412,0.9695626712694826,0.5322898745855603,0.1771334918304281,0.4677101254144397,1.5
0,0.87,0.0373639691711951,Influenza A (H3N2),0.8226203378987185,0.09926886460887459,0.970363058081124,0.5646985845434106,0.1688546250435416,0.4353014154565894,1.5
0,0.88,0.03424307189470122,Influenza A (H3N2),0.8226203378987185,0.09273243213243196,0.9711808617254737,0.5988927130727519,0.16059791421594705,0.40110728692724806,1.5
0,0.89,0.031167137943053577,Influenza A (H3N2),0.8226203378987185,0.08663282078603374,0.9720138543181156,0.6348171923628362,0.15245963838249837,0.3651828076371638,1.5
0,0.9,0.02813502512391347,Influenza A (H3N2),0.8226203378987185,0.0809659536825693,0.972859548822635,0.6723548412546346,0.14452767347226056,0.3276451587453654,1.5
0,0.91,0.02514563254188755,Influenza A (H3N2),0.8226203378987185,0.07572688158663679,0.973715226409646,0.71130547150242,0.13688114599348755,0.28869452849758004,1.5
0,0.9199999999999999,0.02219789867101719,Influenza A (H3N2),0.8226203378987185,0.0709107262939746,0.9745779721236492,0.7513591091760895,0.1295910851668594,0.2486408908239105,1.5
0,0.9299999999999999,0.019290799537069667,Influenza A (H3N2),0.8226203378987185,0.06651393433738899,0.9754447180581445,0.7920617750237187,0.12272218820233462,0.20793822497628134,1.5
0,0.94,0.01642334700227208,Influenza A (H3N2),0.8226203378987185,0.06253602581616753,0.9763122927732022,0.8327718692180556,0.1163359407445139,0.16722813078194443,1.5
0,0.95,0.013594587145690928,Influenza A (H3N2),0.8226203378987185,0.05898218755853764,0.9771774752756417,0.8726047078935456,0.11049561730999545,0.1273952921064544,1.5
0,0.96,0.010803598732981244,Influenza A (H3N2),0.8226203378987185,0.05586739312358215,0.9780370515602751,0.9103621368822857,0.1052742807099222,0.08963786311771427,1.5
0,0.97,0.008049491769699922,Influenza A (H3N2),0.8226203378987185,0.05322345337221958,0.9788878715145924,0.9444433719068492,0.10076818531742877,0.05555662809315076,1.5
0,0.98,0.005331406132809247,Influenza A (H3N2),0.8226203378987185,0.05111209003808239,0.9797269039403407,0.9727322468520584,0.09712097121143408,0.02726775314794161,1.5
0,0.99,0.0026485102753974754,Influenza A (H3N2),0.8226203378987185,0.04965148133069608,0.980551287550325,0.9924548464706558,0.09457164200329059,0.007545153529344151,1.5
1,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.535123790135098,0.8617998428669816,0.13669792690288995,0.21776703816720705,0.86330207309711,1.5
2,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.7315128661647853,0.7153553276705295,0.09509849469130727,0.16831554879078348,0.9049015053086927,1.5
3,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.856305882875553,0.5476850503759569,0.07185503743155658,0.13258453339432988,0.9281449625684435,1.5
4,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9278579959980103,0.3875596728747863,0.05833985520042271,0.10977736580402786,0.9416601447995773,1.5
5,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9657406445015742,0.2544795041896333,0.05030800790589082,0.09563417630348174,0.9496919920941091,1.5
6,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9845175975344134,0.15574647758583504,0.04551685913242153,0.08701097038127234,0.9544831408675785,1.5
7,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9933109065520476,0.08924056884333142,0.042695777237476355,0.08187240846472761,0.9573042227625237,1.5
8,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9972270639603947,0.048072111760168346,0.04107958006097674,0.0789086138450841,0.9589204199390232,1.5
9,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9988938307216935,0.02443809068737779,0.0401886839050967,0.0772686054332153,0.9598113160949033,1.5
10,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9995743550026451,0.011764883066051501,0.039719726796329825,0.07640343765760452,0.9602802732036702,1.5
11,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9998417015055713,0.005380400029073251,0.03948497071990498,0.07596980114818563,0.960515029280095,1.5
12,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9999430055830245,0.0023441226488793987,0.03937336457169122,0.07576349539047901,0.9606266354283087,1.5
13,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9999801055983462,9.754475457078859e-4,0.0393229452357773,0.07567025401830854,0.9606770547642227,1.5
14,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9999932592858434,3.88601934993571e-4,0.039301263686641524,0.07563014698788616,0.9606987363133584,1.5
15,0.7,0.09865525007644932,Influenza A (H3N2),0.8226203378987185,0.9999977806531407,1.4853058105945838e-4,0.03929236863377895,0.07561368970415691,0.9607076313662211,1.5
0,0.5,0.2010956579606304,Influenza A (H3N2) - HA only,0.9239820817696247,0.7363066768647498,0.7640055015023411,0.024701171064209743,0.04779881634717076,0.9752988289357902,1.5
0,0.51,0.1947986185334857,Influenza A (H3N2) - HA only,0.9239820817696247,0.7290559682926577,0.7642198585954947,0.026126754848361317,0.05044571590592399,0.9738732451516386,1.5
0,0.52,0.18865731155396073,Influenza A (H3N2) - HA only,0.9239820817696247,0.7215645562624948,0.7644469430198754,0.0276494220900259,0.05325806393835508,0.9723505779099741,1.5
0,0.53,0.18266499994017857,Influenza A (H3N2) - HA only,0.9239820817696247,0.7138252573028944,0.7646877001720989,0.02927781511484783,0.05624857353805724,0.9707221848851522,1.5
0,0.54,0.1768153582457923,Influenza A (H3N2) - HA only,0.9239820817696247,0.7058311763837779,0.764943153961442,0.031021502101015844,0.05943099335996704,0.9689784978989842,1.5
0,0.55,0.17110244043428807,Influenza A (H3N2) - HA only,0.9239820817696247,0.6975758122475144,0.7652144133054954,0.03289109030452092,0.06282017420562895,0.967108909695479,1.5
0,0.56,0.16552065071011157,Influenza A (H3N2) - HA only,0.9239820817696247,0.6890531765236622,0.7655026790235558,0.034898354333655575,0.06643213221906434,0.9651016456663444,1.5
0,0.5700000000000001,0.16006471706779526,Influenza A (H3N2) - HA only,0.9239820817696247,0.6802579270022415,0.7658092511084614,0.03705638154320744,0.07028410556009212,0.9629436184567925,1.5
0,0.58,0.15472966726304535,Influenza A (H3N2) - HA only,0.9239820817696247,0.671185515102078,0.7661355363426751,0.039379736892695985,0.07439460040216787,0.960620263107304,1.5
0,0.59,0.14951080694649097,Influenza A (H3N2) - HA only,0.9239820817696247,0.6618323471350253,0.7664830562056405,0.04188464991567842,0.07878342083195407,0.9581153500843216,1.5
0,0.6,0.14440369973244888,Influenza A (H3N2) - HA only,0.9239820817696247,0.6521959584255753,0.7668534549961641,0.04458922677840736,0.0834716756662538,0.9554107732215926,1.5
0,0.61,0.13940414900236886,Influenza A (H3N2) - HA only,0.9239820817696247,0.6422751986947289,0.7672485080650866,0.047513690764186906,0.08848175330926566,0.9524863092358131,1.5
0,0.62,0.13450818126629016,Influenza A (H3N2) - HA only,0.9239820817696247,0.6320704263592485,0.7676701300191444,0.0506806549004553,0.09383725351849505,0.9493193450995447,1.5
0,0.63,0.1297120309261595,Influenza A (H3N2) - HA only,0.9239820817696247,0.6215837085431244,0.7681203827160035,0.05411543084134475,0.09956286231891329,0.9458845691586553,1.5
0,0.64,0.12501212630272315,Influenza A (H3N2) - HA only,0.9239820817696247,0.6108190226686417,0.7686014828224744,0.057846378516749515,0.10568415332356876,0.9421536214832504,1.5
0,0.65,0.12040507680327484,Influenza A (H3N2) - HA only,0.9239820817696247,0.5997824545237481,0.7691158086525012,0.06190530144052651,0.11222729546180747,0.9380946985594735,1.5
0,0.66,0.1158876611211453,Influenza A (H3N2) - HA only,0.9239820817696247,0.5884823867390739,0.7696659059386717,0.06632789290668607,0.11921864374583835,0.9336721070933139,1.5
0,0.67,0.11145681636974225,Influenza A (H3N2) - HA only,0.9239820817696247,0.5769296707153592,0.7702544921211072,0.07115423855172127,0.12668418650934055,0.9288457614482787,1.5
0,0.6799999999999999,0.10710962806440108,Influenza A (H3N2) - HA only,0.9239820817696247,0.5651377742978649,0.7708844586617625,0.07642938086451836,0.13464881998769215,0.9235706191354817,1.5
0,0.69,0.10284332087450637,Influenza A (H3N2) - HA only,0.9239820817696247,0.5531228969880069,0.7715588708122854,0.08220395109969487,0.14313541986453898,0.9177960489003051,1.5
0,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.5409040443095228,0.7722809641826736,0.08853487358111836,0.1521636804503387,0.9114651264188817,1.5
0,0.71,0.09454289364513643,Influenza A (H3N2) - HA only,0.9239820817696247,0.528503053201851,0.7730541373803371,0.09548614641237518,0.16174869676788786,0.9045138535876248,1.5
0,0.72,0.09050384492809577,Influenza A (H3N2) - HA only,0.9239820817696247,0.5159445610806989,0.7738819399207086,0.10312970092599406,0.17189927459161758,0.896870299074006,1.5
0,0.73,0.08653580585182973,Influenza A (H3N2) - HA only,0.9239820817696247,0.5032559125463839,0.774768054558861,0.11154633951382735,0.18261597024124818,0.8884536604861727,1.5
0,0.74,0.08263658061504456,Influenza A (H3N2) - HA only,0.9239820817696247,0.49046699966115465,0.7757162731660885,0.12082674739808781,0.19388888749556643,0.8791732526019121,1.5
0,0.75,0.07880406982780357,Influenza A (H3N2) - HA only,0.9239820817696247,0.4776100342385174,0.7767304652872342,0.13107256790589017,0.20569529480460036,0.8689274320941098,1.5
0,0.76,0.07503626505959801,Influenza A (H3N2) - HA only,0.9239820817696247,0.4647192536190518,0.7778145385762033,0.1423975222071188,0.2179971724459209,0.8576024777928812,1.5
0,0.77,0.07133124376284046,Influenza A (H3N2) - HA only,0.9239820817696247,0.4518305648213372,0.7789723904318357,0.1549285423477172,0.23073885490576354,0.8450714576522829,1.5
0,0.78,0.06768716454142513,Influenza A (H3N2) - HA only,0.9239820817696247,0.4389811355772246,0.7802078503570569,0.16880686954491056,0.24384499418072667,0.8311931304550895,1.5
0,0.79,0.06410226273680944,Influenza A (H3N2) - HA only,0.9239820817696247,0.4262089443759583,0.7815246128520857,0.1841890465101864,0.25721912670372377,0.8158109534898136,1.5
0,0.8,0.06057484630658951,Influenza A (H3N2) - HA only,0.9239820817696247,0.4135523050276692,0.7829261610348506,0.20124770093367944,0.2707431678452991,0.7987522990663205,1.5
0,0.81,0.05710329197279877,Influenza A (H3N2) - HA only,0.9239820817696247,0.40104938420850145,0.7844156816599609,0.22017197445663678,0.2842781676584337,0.7798280255433632,1.5
0,0.8200000000000001,0.05368604161919024,Influenza A (H3N2) - HA only,0.9239820817696247,0.38873773281849433,0.7859959727744366,0.24116739389640462,0.297666622978497,0.7588326061035954,1.5
0,0.8300000000000001,0.05032159891858897,Influenza A (H3N2) - HA only,0.9239820817696247,0.37665385371821053,0.7876693458858489,0.2644549045106847,0.31073654084465874,0.7355450954893152,1.5
0,0.8400000000000001,0.04700852617304747,Influenza A (H3N2) - HA only,0.9239820817696247,0.3648328296017641,0.7894375251958408,0.2902686826434354,0.32330728247179996,0.7097313173565646,1.5
0,0.8500000000000001,0.04374544135101994,Influenza A (H3N2) - HA only,0.9239820817696247,0.35330803569419755,0.7913015471251279,0.3188522093457122,0.33519699682327925,0.6811477906542878,1.5
0,0.86,0.040531015307114594,Influenza A (H3N2) - HA only,0.9239820817696247,0.34211096316527956,0.7932616639685065,0.3504519073811776,0.3462312078113103,0.6495480926188224,1.5
0,0.87,0.0373639691711951,Influenza A (H3N2) - HA only,0.9239820817696247,0.3312711815131514,0.7953172560043305,0.38530740834618843,0.35625189536758933,0.6146925916538115,1.5
0,0.88,0.03424307189470122,Influenza A (H3N2) - HA only,0.9239820817696247,0.32081647308796435,0.7974667566726539,0.4236372076515354,0.3651262619659392,0.5763627923484647,1.5
0,0.89,0.031167137943053577,Influenza A (H3N2) - HA only,0.9239820817696247,0.31077318262628917,0.7997075954639045,0.46561806124753374,0.3727543501397216,0.5343819387524662,1.5
0,0.9,0.02813502512391347,Influenza A (H3N2) - HA only,0.9239820817696247,0.30116684282936296,0.8020361628728158,0.5113559515754522,0.3790747990295911,0.4886440484245478,1.5
0,0.91,0.02514563254188755,Influenza A (H3N2) - HA only,0.9239820817696247,0.29202317000854744,0.8044478011405234,0.5608457659369092,0.3840682936193662,0.43915423406309084,1.5
0,0.9199999999999999,0.02219789867101719,Influenza A (H3N2) - HA only,0.9239820817696247,0.2833695832422161,0.806936823532866,0.6139159431617213,0.38775863388032383,0.38608405683827873,1.5
0,0.9299999999999999,0.019290799537069667,Influenza A (H3N2) - HA only,0.9239820817696247,0.2752375085943919,0.8094965636237283,0.6701531966417992,0.39021178270242063,0.3298468033582008,1.5
0,0.94,0.01642334700227208,Influenza A (H3N2) - HA only,0.9239820817696247,0.26766593167681146,0.8121194545455858,0.728800940404015,0.3915337041016128,0.271199059595985,1.5
0,0.95,0.013594587145690928,Influenza A (H3N2) - HA only,0.9239820817696247,0.26070705301012603,0.814797136545556,0.7886231371831608,0.3918682907479308,0.2113768628168392,1.5
0,0.96,0.010803598732981244,Influenza A (H3N2) - HA only,0.9239820817696247,0.2544356983247903,0.8175205895776241,0.8477228359660528,0.3913973263268797,0.1522771640339472,1.5
0,0.97,0.008049491769699922,Influenza A (H3N2) - HA only,0.9239820817696247,0.24896586778980517,0.8202802862116875,0.9033015227041293,0.3903455904961146,0.09669847729587067,1.5
0,0.98,0.005331406132809247,Influenza A (H3N2) - HA only,0.9239820817696247,0.24448186965877577,0.8230663589795325,0.9513413844158161,0.38899681797162783,0.04865861558418394,1.5
0,0.99,0.0026485102753974754,Influenza A (H3N2) - HA only,0.9239820817696247,0.24130196884061922,0.8258687755119469,0.9861874476159085,0.3877328302228202,0.013812552384091514,1.5
1,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.8349887831561171,0.46682306785478156,0.06018719066342061,0.11228100521778754,0.9398128093365794,1.5
2,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9490420759003186,0.23116473748682598,0.04805277449133449,0.09147395523728348,0.9519472255086655,1.5
3,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.985939527105954,0.0972823447419906,0.04275386538311192,0.0819539157645071,0.9572461346168881,1.5
4,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9964564348905854,0.03573622612634908,0.040545286003586575,0.07792004647382081,0.9594547139964135,1.5
5,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9991726652590613,0.011686259290469847,0.0397013655285061,0.07636829496925451,0.9602986344714939,1.5
6,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9998192792522202,0.003452789959368263,0.03941075645509743,0.07583236195998033,0.9605892435449026,1.5
7,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999627974292908,9.323743734304113e-4,0.039320662722126414,0.0756659783398508,0.9606793372778736,1.5
8,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999927425191039,2.322308589512989e-4,0.039295338718408256,0.07561917478443202,0.9607046612815917,1.5
9,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999986524490837,5.3753598320382956e-5,0.03928882364741255,0.07560712816686407,0.9607111763525874,1.5
10,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999997610076047,1.1634668309223883e-5,0.039287275679550024,0.07560426504581932,0.96071272432045,1.5
11,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.999999959396025,2.3672395629281695e-6,0.039286933378618334,0.07560363179126817,0.9607130666213817,1.5
12,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999999933753225,4.5480917731932635e-7,0.03928686247931511,0.07560350060762679,0.9607131375206849,1.5
13,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999999989598717,8.283487717974936e-8,0.03928684865051695,0.07560347501747963,0.9607131513494831,1.5
14,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.9999999998425536,1.4351037136428602e-8,0.039286846099019876,0.07560347029552018,0.9607131539009801,1.5
15,0.7,0.09865525007644932,Influenza A (H3N2) - HA only,0.9239820817696247,0.999999999976985,2.3722304121065463e-9,0.039286845651973025,0.07560346946812965,0.960713154348027,1.5
0,0.5,0.039017204660087804,Mumps,0.5251365789612482,0.1676819567723579,0.99821506913565,0.446199190167675,0.24375908493200868,0.553800809832325,1.5
0,0.51,0.037888268786278906,Mumps,0.5251365789612482,0.16101722381336508,0.9982489954240463,0.4570360212565949,0.23813699519404027,0.5429639787434051,1.5
0,0.52,0.03678207587052038,Mumps,0.5251365789612482,0.15441744193827975,0.9982832778514247,0.4679966774186012,0.23221468638039744,0.5320033225813988,1.5
0,0.53,0.03569774337399568,Mumps,0.5251365789612482,0.1478882697274332,0.9983179152183158,0.4790817711142281,0.22600944087511965,0.5209182288857719,1.5
0,0.54,0.0346344388578702,Mumps,0.5251365789612482,0.14143563282463914,0.9983529053765062,0.49029171089485246,0.2195400249443054,0.5097082891051475,1.5
0,0.55,0.033591376272233714,Mumps,0.5251365789612482,0.13506571750559446,0.9983882451393591,0.5016266824102219,0.2128266892730174,0.4983733175897781,1.5
0,0.56,0.032567812581844734,Mumps,0.5251365789612482,0.12878496022168565,0.9984239301836487,0.5130866274681718,0.20589115385707074,0.4869133725318282,1.5
0,0.5700000000000001,0.03156304469268237,Mumps,0.5251365789612482,0.12260003245358946,0.9984599549424198,0.5246712209810854,0.19875657501677507,0.47532877901891457,1.5
0,0.58,0.03057640664773235,Mumps,0.5251365789612482,0.11651782018626762,0.9984963124884123,0.5363798456157197,0.19144749223822444,0.4636201543842803,1.5
0,0.59,0.029607267064215806,Mumps,0.5251365789612482,0.1105453973150642,0.9985329944076492,0.5482115639435718,0.1839897525578077,0.45178843605642816,1.5
0,0.6,0.028655026787771022,Mumps,0.5251365789612482,0.10468999231838963,0.998569990662865,0.5601650878674941,0.1764104103092124,0.4398349121325059,1.5
0,0.61,0.027719116741933347,Mumps,0.5251365789612482,0.09895894759277922,0.998607289446581,0.5722387450769623,0.16873760027209267,0.42776125492303774,1.5
0,0.62,0.02679899595374786,Mumps,0.5251365789612482,0.0933596709485071,0.9986448770238056,0.5844304422585197,0.16100038262104363,0.4155695577414803,1.5
0,0.63,0.02589414973849784,Mumps,0.5251365789612482,0.08789957891486291,0.9986827375645688,0.5967376247597181,0.15322855859281184,0.40326237524028186,1.5
0,0.64,0.025004088028426463,Mumps,0.5251365789612482,0.0825860317095689,0.9987208529668081,0.6091572323735582,0.14545245648498398,0.39084276762644177,1.5
0,0.65,0.02412834383196929,Mumps,0.5251365789612482,0.07742625998996286,0.9987592026705077,0.6216856508760331,0.13770268847839268,0.3783143491239669,1.5
0,0.66,0.023266471811473847,Mumps,0.5251365789612482,0.07242728382496749,0.9987977634644833,0.6343186589113357,0.13000987983481258,0.36568134108866435,1.5
0,0.67,0.02241804696864758,Mumps,0.5251365789612482,0.06759582470262052,0.9988365092878047,0.6470513697772173,0.12240437324290158,0.35294863022278267,1.5
0,0.6799999999999999,0.021582663428098742,Mumps,0.5251365789612482,0.06293821180878643,0.998875411028567,0.6598781676165143,0.1149159124325962,0.3401218323834857,1.5
0,0.69,0.02075993331032641,Mumps,0.5251365789612482,0.058460284263255724,0.9989144363235827,0.6727926374692613,0.10757331059544292,0.3272073625307387,1.5
0,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.05416729145753682,0.9989535493635556,0.6857874885828577,0.10040411055922084,0.31421251141714235,1.5
0,0.71,0.019150965607269168,Mumps,0.5251365789612482,0.05006379407583417,0.9989927107094263,0.6988544703143624,0.09343424497540506,0.30114552968563757,1.5
0,0.72,0.018364033201585493,Mumps,0.5251365789612482,0.046153568762805804,0.99903187712682,0.7119842798889133,0.08668770587916018,0.28801572011108667,1.5
0,0.73,0.017588362836034606,Mumps,0.5251365789612482,0.042439519691358,0.999071001446861,0.7251664612001903,0.08018623375985925,0.27483353879980965,1.5
0,0.74,0.016823642333334936,Mumps,0.5251365789612482,0.03892360044287771,0.999110032462991,0.7383892937524932,0.07394903662590462,0.2616107062475068,1.5
0,0.75,0.016069572243060555,Mumps,0.5251365789612482,0.03560674960676056,0.9991489148747612,0.7516396707475591,0.0679925493691562,0.2483603292524409,1.5
0,0.76,0.015325865161117471,Mumps,0.5251365789612482,0.032488843309186916,0.9991875892907802,0.7649029652124779,0.062330242969496116,0.23509703478752209,1.5
0,0.77,0.01459224509402912,Mumps,0.5251365789612482,0.029568667479240852,0.9992259923039519,0.7781628829458885,0.05697249171065328,0.22183711705411147,1.5
0,0.78,0.013868446864537393,Mumps,0.5251365789612482,0.026843912056146682,0.9992640566526716,0.7914013009272446,0.05192650463728958,0.2085986990727554,1.5
0,0.79,0.013154215555345548,Mumps,0.5251365789612482,0.02431118855655878,0.9993017114816138,0.8045980896861818,0.0471963250600255,0.19540191031381815,1.5
0,0.8,0.012449305988104451,Mumps,0.5251365789612482,0.021966071496891476,0.9993388827149225,0.8177309179646768,0.04278289915210635,0.18226908203532322,1.5
0,0.81,0.011753482234997718,Mumps,0.5251365789612482,0.01980316316228311,0.9993754935528382,0.8307750378212286,0.03868421176583769,0.16922496217877137,1.5
0,0.8200000000000001,0.011066517160515928,Mumps,0.5251365789612482,0.01781618020422442,0.9994114650998978,0.8437030481215386,0.034895484743616034,0.15629695187846138,1.5
0,0.8300000000000001,0.010388191991203893,Mumps,0.5251365789612482,0.01599805961402766,0.9994467171287088,0.8564846341319824,0.031409430430103094,0.1435153658680176,1.5
0,0.8400000000000001,0.00971829591136626,Mumps,0.5251365789612482,0.014341080840577926,0.9994811689778978,0.8690862806767661,0.02821655101833295,0.13091371932323392,1.5
0,0.8500000000000001,0.009056625682870098,Mumps,0.5251365789612482,0.012837000272715558,0.9995147405762592,0.8814709560349505,0.025305472959738902,0.11852904396504949,1.5
